1.000000000000000e+00,1.000000000000000e+00
1.000000000000000e+00,0.000000000000000e+00
2.000000000000000e+00,0.000000000000000e+00
2.000000000000000e+00,1.000000000000000e+00
0.000000000000000e+00,1.000000000000000e+00
0.000000000000000e+00,0.000000000000000e+00
0.000000000000000e+00,5.000000000000000e-01
5.000000000000000e-01,0.000000000000000e+00
1.000000000000000e+00,5.000000000000000e-01
5.000000000000000e-01,1.000000000000000e+00
1.500000000000000e+00,0.000000000000000e+00
2.000000000000000e+00,5.000000000000000e-01
1.500000000000000e+00,1.000000000000000e+00
5.000000000000000e-01,5.000000000000000e-01
1.500000000000000e+00,5.000000000000000e-01
0.000000000000000e+00,2.500000000000000e-01
2.500000000000000e-01,0.000000000000000e+00
2.500000000000000e-01,1.000000000000000e+00
0.000000000000000e+00,7.500000000000000e-01
1.000000000000000e+00,2.500000000000000e-01
7.500000000000000e-01,0.000000000000000e+00
1.000000000000000e+00,7.500000000000000e-01
7.500000000000000e-01,1.000000000000000e+00
2.000000000000000e+00,2.500000000000000e-01
1.750000000000000e+00,0.000000000000000e+00
2.000000000000000e+00,7.500000000000000e-01
1.750000000000000e+00,1.000000000000000e+00
1.708333333333333e+00,2.916666666666667e-01
1.750000000000000e+00,6.250000000000000e-01
1.250000000000000e+00,1.000000000000000e+00
7.083333333333333e-01,2.916666666666667e-01
1.250000000000000e+00,3.750000000000000e-01
2.916666666666666e-01,7.083333333333334e-01
3.750000000000000e-01,2.500000000000000e-01
7.500000000000000e-01,6.250000000000000e-01
1.291666666666667e+00,7.083333333333334e-01
1.250000000000000e+00,0.000000000000000e+00
2.569444444444444e-01,4.652777777777778e-01
5.366379310344828e-01,7.535919540229885e-01
1.463362068965517e+00,2.464080459770115e-01
1.534722222222222e+00,7.430555555555555e-01
8.125000000000000e-01,8.125000000000000e-01
1.875000000000000e-01,1.875000000000000e-01
1.812500000000000e+00,8.125000000000000e-01
1.187500000000000e+00,1.875000000000000e-01
1.182598039215686e+00,5.526960784313726e-01
8.690476190476190e-01,3.750000000000000e-01
1.869047619047619e+00,3.750000000000000e-01
1.450441919191919e-01,6.052714646464646e-01
3.750000000000000e-01,8.690476190476191e-01
5.526960784313725e-01,1.825980392156862e-01
1.609285201149425e+00,1.421772372742201e-01
1.375000000000000e+00,8.690476190476191e-01
1.161458333333333e+00,8.385416666666666e-01
1.838541666666667e+00,1.614583333333334e-01
8.385416666666666e-01,1.614583333333334e-01
1.614583333333333e-01,8.385416666666667e-01
6.736111111111112e-01,4.652777777777778e-01
1.673611111111111e+00,4.652777777777778e-01
1.652243589743590e+00,8.632478632478633e-01
1.367521367521368e-01,3.477564102564102e-01
6.570970491253563e-01,8.648656830417855e-01
1.342902950874644e+00,1.351343169582145e-01
5.102479397556124e-01,3.386260301221938e-01
1.345934322803195e+00,5.542676561365287e-01
1.562580964015056e+00,3.615159311863891e-01
3.654513888888889e-01,5.737847222222222e-01
6.929750044954185e-01,1.362784921584263e-01
1.146884361383442e+00,6.937593613834423e-01
3.885761027438350e-01,4.119117252375990e-01
1.125000000000000e+00,3.125000000000000e-01
1.609126984126984e+00,5.942460317460317e-01
1.875000000000000e+00,6.875000000000000e-01
6.091269841269842e-01,5.942460317460317e-01
8.750000000000000e-01,6.875000000000000e-01
1.401344652101430e+00,3.848106957971396e-01
4.272788902795160e-01,1.198894451397580e-01
8.544456845238095e-01,5.213913690476191e-01
1.854445684523810e+00,5.213913690476191e-01
1.459145598825950e+00,6.298442795328008e-01
1.125000000000000e+00,0.000000000000000e+00
1.000000000000000e+00,1.250000000000000e-01
1.250000000000000e-01,0.000000000000000e+00
0.000000000000000e+00,1.250000000000000e-01
8.750000000000000e-01,1.000000000000000e+00
1.000000000000000e+00,8.750000000000000e-01
2.000000000000000e+00,8.750000000000000e-01
1.875000000000000e+00,1.000000000000000e+00
1.522801007606054e+00,8.722628989257429e-01
1.280008648150532e-01,4.769292340226777e-01
1.702917633036980e+00,7.448607889876734e-01
2.695382451711197e-01,3.321750950221553e-01
1.296843276428403e+00,2.552189078571988e-01
7.031567235715964e-01,7.447810921428012e-01
1.000000000000000e+00,3.750000000000000e-01
1.000000000000000e+00,6.250000000000000e-01
6.250000000000000e-01,0.000000000000000e+00
1.375000000000000e+00,0.000000000000000e+00
3.750000000000000e-01,0.000000000000000e+00
1.250000000000000e-01,1.000000000000000e+00
8.750000000000000e-01,0.000000000000000e+00
1.875000000000000e+00,0.000000000000000e+00
1.375000000000000e+00,1.000000000000000e+00
1.625000000000000e+00,0.000000000000000e+00
0.000000000000000e+00,3.750000000000000e-01
0.000000000000000e+00,6.250000000000000e-01
2.000000000000000e+00,3.750000000000000e-01
3.750000000000000e-01,1.000000000000000e+00
1.125000000000000e+00,1.000000000000000e+00
2.000000000000000e+00,1.250000000000000e-01
0.000000000000000e+00,8.750000000000000e-01
1.625000000000000e+00,1.000000000000000e+00
6.250000000000000e-01,1.000000000000000e+00
2.000000000000000e+00,6.250000000000000e-01
2.979288363930608e-01,1.201429454643536e-01
4.109195402298850e-01,7.484605911330049e-01
1.467495801960444e+00,1.210948484735260e-01
5.325041980395562e-01,8.789051515264740e-01
4.831670727569156e-01,6.331060043826487e-01
1.141615160556976e+00,4.355196788860472e-01
1.410563928262579e+00,7.441080577174997e-01
1.735997378973042e-01,7.204747378973043e-01
1.726779419517741e+00,1.177405871461850e-01
1.601194379111138e+00,2.550962033437885e-01
2.534919507575758e-01,5.772372159090909e-01
1.263392857142857e+00,8.876488095238095e-01
2.633928571428572e-01,8.876488095238095e-01
1.819940476190476e+00,2.730654761904763e-01
8.199404761904761e-01,2.730654761904762e-01
1.780548358526761e+00,4.400964900881960e-01
7.583027058698200e-01,3.919383189517417e-01
5.750282248382511e-01,4.237522353023667e-01
6.008360210023379e-01,2.794828358598495e-01
1.320978179341451e+00,4.523195798059300e-01
8.163442644334186e-02,6.821295860397322e-01
1.890625000000000e+00,8.906250000000000e-01
8.333333333333333e-02,1.875000000000000e-01
2.028380815996574e-01,8.844602719988583e-02
2.766521142611967e-01,2.325436572164097e-01
1.187500000000000e+00,8.333333333333333e-02
9.062500000000000e-01,7.812500000000000e-01
8.906250000000000e-01,8.906250000000000e-01
1.906250000000000e+00,7.812500000000000e-01
1.093750000000000e+00,2.187500000000000e-01
7.545696325008384e-01,8.973565441669461e-01
1.750811235865584e+00,8.961037452885279e-01
5.625000000000000e-01,8.086590340834317e-02
1.098246307231186e+00,6.063928842305680e-01
9.077380952380953e-02,9.077380952380952e-02
1.090773809523810e+00,9.077380952380952e-02
1.225558903129199e+00,6.386252337033450e-01
